delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delivery_id_original
17972,xpressbees,pharmacy,scooter,express,east,cold,0.8040885860306645,0.3109518935516888,6,6,no,delivered,4,0.7806578197813842,17972.0
17973,fedex,furniture,ev bike,express,central,hot,0.21124361158432708,0.3916069600818833,2,3,no,delivered,5,0.22232971506776733,17973.0
17974,ekart,cosmetics,ev bike,express,south,hot,0.12879045996592844,0.29498464687819853,1,2,no,delivered,5,0.13439521807052612,17974.0
17975,ecom express,clothing,ev van,express,east,foggy,0.7751277683134583,0.9637666325486182,10,6,yes,delayed,2,0.8152499861423143,17975.0
17976,ecom express,pharmacy,scooter,express,north,clear,0.710732538330494,0.9111566018423746,6,6,no,delivered,5,0.7487526131170995,17976.0
17977,delhivery,groceries,ev bike,same day,west,rainy,0.6272572402044293,0.2112589559877175,7,8,no,delivered,5,0.6348528469931944,17977.0
17978,delhivery,clothing,scooter,two day,east,hot,0.44599659284497445,0.6597748208802455,5,16,no,delivered,3,0.4394985157312707,17978.0
17979,blue dart,furniture,ev van,two day,south,clear,0.057240204429301535,0.1232343909928352,1,16,no,delivered,3,0.017177414548826285,17979.0
17980,dhl,automobile parts,truck,standard,north,stormy,0.5727427597955707,0.7475946775844421,10,24,no,delivered,4,0.5688824563782177,17980.0
17981,blue dart,fragile items,ev van,same day,central,hot,0.5335604770017036,0.8284544524053223,6,8,no,delivered,4,0.604242325509618,17981.0
17982,amazon logistics,clothing,truck,express,central,foggy,0.7219761499148212,0.23868986693961103,8,6,yes,delayed,2,0.6953712467466967,17982.0
17983,ecom express,fragile items,bike,two day,east,stormy,0.08211243611584326,0.9817809621289662,6,16,no,delivered,5,0.12278208717824468,17983.0
17984,blue dart,pharmacy,van,two day,east,rainy,0.4013628620102215,0.8370522006141249,7,16,no,delivered,5,0.4137869788762028,17984.0
17985,amazon logistics,electronics,truck,express,west,hot,0.4197614991482112,0.4970317297850563,3,4,no,delivered,3,0.431463660464062,17985.0
17986,blue dart,automobile parts,truck,two day,north,stormy,0.46439522998296423,0.08925281473899693,7,16,no,delivered,4,0.40266830061574965,17986.0
17987,amazon logistics,furniture,truck,same day,south,rainy,0.025894378194207833,0.39365404298874096,3,8,no,delivered,4,0.0780926775989276,17987.0
17988,dhl,automobile parts,ev bike,express,west,hot,0.5873935264054515,0.47635619242579325,4,5,no,delivered,4,0.5895388656684101,17988.0
17989,delhivery,electronics,truck,same day,west,hot,0.18773424190800683,0.8454452405322415,4,8,no,delivered,4,0.27568505761544226,17989.0
17990,dhl,clothing,scooter,standard,south,foggy,0.9202725724020443,0.4331627430910951,12,24,no,delivered,5,0.8707067523752592,17990.0
17991,amazon logistics,automobile parts,bike,standard,east,hot,0.6347529812606474,0.004708290685772774,4,24,no,delivered,5,0.5572563135745724,17991.0
17992,ecom express,documents,scooter,express,north,cold,0.8378194207836457,0.36192425793244626,7,6,yes,delayed,2,0.8177222493014554,17992.0
17993,blue dart,furniture,bike,two day,west,hot,0.49233390119250425,0.35578300921187306,5,16,no,delivered,3,0.4547549818054443,17993.0
17994,amazon logistics,pharmacy,ev bike,same day,south,rainy,0.36899488926746166,0.6700102354145342,5,8,no,delivered,5,0.43201666669702776,17994.0
17995,ekart,automobile parts,ev van,same day,central,foggy,0.2541737649063032,0.2395087001023541,6,8,no,delivered,4,0.28134523905873915,17995.0
17996,fedex,groceries,ev van,two day,south,clear,0.39488926746166947,0.14677584442169905,4,16,no,delivered,5,0.34179207329974,17996.0
17997,delhivery,cosmetics,truck,express,north,hot,0.9291311754684839,0.41064483111566014,5,7,no,delivered,5,0.909547307796503,17997.0
17998,ecom express,cosmetics,ev van,same day,east,stormy,0.9335604770017037,0.6081883316274308,9,8,yes,delayed,2,0.965140699098769,17998.0
17999,amazon logistics,cosmetics,truck,express,north,rainy,0.9482112436115843,0.2728761514841351,8,7,yes,failed,1,0.9146284591841062,17999.0
18000,shadowfax,furniture,bike,express,south,rainy,0.7713798977853493,0.4403275332650972,11,6,yes,delayed,2,0.7617645244810003,18000.0
18001,xpressbees,electronics,truck,two day,east,clear,0.17342419080068144,0.7039918116683725,1,16,no,delivered,5,0.18347614773515972,18001.0
18002,amazon logistics,documents,truck,same day,north,stormy,0.7223168654173765,0.6255885363357215,11,8,yes,failed,1,0.7651150916572047,18002.0
18003,blue dart,pharmacy,truck,standard,south,rainy,0.3328790459965928,0.0,6,24,no,delivered,5,0.2679104405755116,18003.0
18004,ekart,groceries,ev bike,express,central,foggy,0.42419080068143095,0.05465711361310132,6,4,yes,failed,2,0.39351442097124545,18004.0
18005,delhivery,clothing,ev van,two day,south,rainy,0.4613287904599659,0.4732855680655066,5,16,no,delivered,5,0.43635613913688864,18005.0
18006,fedex,cosmetics,scooter,two day,south,foggy,0.252129471890971,0.07492323439099284,7,16,no,delivered,5,0.19864153042978605,18006.0
18007,fedex,furniture,bike,same day,east,foggy,0.20340715502555368,0.8208802456499488,5,8,no,delivered,4,0.28830661163842597,18007.0
18008,delhivery,fragile items,truck,standard,south,foggy,0.09676320272572403,0.6096212896622313,4,24,no,delivered,3,0.10128640960508067,18008.0
18009,shadowfax,furniture,bike,express,central,foggy,0.4405451448040886,0.03336745138178095,5,4,yes,delayed,2,0.4070988564351578,18009.0
18010,delhivery,groceries,van,express,east,clear,0.5942078364565588,0.5389969293756397,4,5,no,delivered,5,0.6020172886663909,18010.0
18011,amazon logistics,electronics,ev van,standard,south,cold,0.8899488926746167,0.3631525076765609,9,24,no,delivered,5,0.8350801390608991,18011.0
18012,xpressbees,electronics,truck,express,west,rainy,0.00919931856899489,0.028454452405322413,2,2,yes,delayed,2,0.0,18012.0
18013,amazon logistics,furniture,ev van,express,north,clear,0.03747870528109029,0.8708290685772773,3,2,yes,delayed,2,0.10211917193237033,18013.0
18014,blue dart,groceries,bike,same day,west,foggy,0.7485519591141397,0.09109518935516889,10,8,yes,delayed,2,0.7392018701759964,18014.0
18015,amazon logistics,cosmetics,ev bike,express,east,rainy,0.7962521294718911,0.9492323439099283,9,6,yes,delayed,2,0.8340326801961049,18015.0
18016,fedex,pharmacy,scooter,express,north,hot,0.026235093696763204,0.682906857727738,1,2,no,delivered,4,0.0734669431090609,18016.0
18017,amazon logistics,documents,bike,two day,south,foggy,0.7669505962521295,0.5977482088024565,6,16,no,delivered,4,0.7400151146362401,18017.0
18018,xpressbees,cosmetics,scooter,express,east,cold,0.5608177172061329,0.6235414534288638,4,5,no,delivered,3,0.5781989849147706,18018.0
18019,shadowfax,pharmacy,ev van,standard,north,rainy,0.3165247018739352,0.8147389969293756,7,24,no,delivered,4,0.3306603831279229,18019.0
18020,delhivery,fragile items,van,same day,west,rainy,0.6562180579216355,0.4028659160696008,8,8,yes,delayed,2,0.6807718821964001,18020.0
18021,xpressbees,automobile parts,ev van,express,central,clear,0.3039182282793867,0.016171954964176047,4,3,yes,delayed,2,0.2750149441802014,18021.0
18022,fedex,automobile parts,bike,standard,north,clear,0.43952299829642244,0.7823950870010234,3,24,no,delivered,4,0.4450090601938826,18022.0
18023,amazon logistics,clothing,truck,two day,south,rainy,0.4879045996592845,0.0030706243602865915,7,16,no,delivered,4,0.4168968256921751,18023.0
18024,xpressbees,furniture,van,standard,north,foggy,0.2906303236797274,0.09355168884339815,3,24,no,delivered,5,0.2371763059339781,18024.0
18025,delhivery,electronics,scooter,standard,north,rainy,0.32538330494037476,0.3015353121801433,7,24,no,delivered,5,0.2901868328305097,18025.0
18026,ecom express,fragile items,truck,standard,west,foggy,0.8988074957410562,0.9046059365404298,12,24,no,delivered,5,0.8951626397837106,18026.0
18027,delhivery,cosmetics,truck,same day,south,clear,0.4068143100511073,0.0,3,8,no,delivered,4,0.40375479521463536,18027.0
18028,ekart,documents,bike,express,east,foggy,0.27359454855195914,0.0894575230296827,5,3,yes,delayed,2,0.25305083779793697,18028.0
18029,blue dart,pharmacy,truck,express,south,clear,0.506984667802385,0.600818833162743,6,5,yes,failed,1,0.5246354517852732,18029.0
18030,ecom express,pharmacy,scooter,same day,north,stormy,0.12776831345826237,0.2216990788126919,7,8,no,delivered,3,0.15896170672557072,18030.0
18031,blue dart,furniture,ev bike,express,central,rainy,0.5662691652470189,0.2773797338792221,11,5,yes,delayed,3,0.5503990362857967,18031.0
18032,amazon logistics,furniture,scooter,standard,west,foggy,0.8477001703577514,0.6010235414534288,8,24,no,delivered,4,0.8174229753400857,18032.0
18033,blue dart,automobile parts,scooter,standard,central,foggy,0.4810902896081772,0.17236438075742067,5,24,no,delivered,5,0.42653214605714357,18033.0
18034,shadowfax,cosmetics,ev van,standard,north,rainy,0.007155025553662691,0.6919140225179119,6,24,no,delivered,4,0.02357927493986544,18034.0
18035,delhivery,groceries,scooter,two day,south,clear,0.9114139693356049,0.5842374616171955,8,16,no,delivered,5,0.8766531958685619,18035.0
18036,dhl,cosmetics,bike,two day,east,clear,0.7560477001703578,0.487410440122825,6,16,no,delivered,4,0.7190854552074059,18036.0
18037,shadowfax,clothing,truck,same day,central,cold,0.9778534923339013,0.4753326509723643,9,8,yes,delayed,3,0.9947623153186889,18037.0
18038,xpressbees,documents,truck,express,central,hot,0.8119250425894379,0.8339815762538382,12,6,yes,failed,1,0.8380078191177767,18038.0
18039,amazon logistics,clothing,truck,two day,east,clear,0.8678023850085179,0.35783009211873074,5,16,no,delivered,5,0.8134283185513682,18039.0
18040,amazon logistics,fragile items,van,two day,north,hot,0.9233390119250428,0.4515864892528147,8,16,no,delivered,4,0.8753910404662635,18040.0
18041,fedex,electronics,bike,express,central,foggy,0.2500851788756388,0.2517911975435005,7,3,yes,delayed,2,0.24608295926256812,18041.0
18042,ekart,automobile parts,scooter,same day,east,cold,0.9948892674616696,0.3056294779938587,9,8,yes,delayed,2,0.9948468927425542,18042.0
18043,ekart,fragile items,bike,standard,west,foggy,0.2497444633730835,0.8262026612077789,4,24,no,delivered,3,0.26799501799937697,18043.0
18044,ecom express,automobile parts,ev van,standard,south,rainy,0.9856899488926746,0.6687819856704197,13,24,no,delivered,5,0.9556289918917573,18044.0
18045,shadowfax,cosmetics,scooter,two day,west,hot,0.8010221465076661,0.9498464687819855,4,16,no,delivered,3,0.806115624364856,18045.0
18046,ecom express,furniture,truck,same day,central,cold,0.737649063032368,0.019447287615148412,6,8,no,delivered,3,0.7219610876188278,18046.0
18047,dhl,fragile items,scooter,two day,east,clear,0.22555366269165247,0.7543500511770727,4,16,no,delivered,5,0.23804810399535942,18047.0
18048,fedex,automobile parts,truck,same day,west,cold,0.3035775127768313,0.9269191402251791,4,8,no,delivered,5,0.39405441529284735,18048.0
18049,amazon logistics,automobile parts,bike,standard,west,foggy,0.14889267461669506,0.5637666325486181,2,24,no,delivered,5,0.14668496835373035,18049.0
18050,xpressbees,fragile items,bike,standard,south,cold,0.29199318568994886,0.3101330603889457,4,24,no,delivered,3,0.2591274004048786,18050.0
18051,blue dart,cosmetics,scooter,same day,west,stormy,0.9281090289608178,0.6352098259979528,11,8,yes,failed,1,0.9625122930032608,18051.0
18052,fedex,pharmacy,scooter,standard,east,clear,0.4589437819420784,0.09948822927328557,3,24,no,delivered,5,0.3984394294224819,18052.0
18053,blue dart,automobile parts,scooter,two day,east,cold,0.9662691652470188,0.08229273285568066,5,16,no,delivered,5,0.8811683291118354,18053.0
18054,xpressbees,groceries,scooter,express,east,foggy,0.5938671209540035,0.9805527123848515,9,5,yes,delayed,2,0.6437920301001943,18054.0
18055,delhivery,furniture,ev bike,same day,south,clear,0.007836456558773425,0.7971340839303991,0,8,no,delivered,4,0.09932161098913167,18055.0
18056,amazon logistics,fragile items,van,express,central,cold,0.33492333901192506,0.4968270214943705,5,4,yes,delayed,2,0.35044499435673404,18056.0
18057,ecom express,documents,bike,two day,south,foggy,0.3390119250425894,0.9089048106448311,7,16,no,delivered,5,0.3611082557194507,18057.0
18058,delhivery,cosmetics,ev van,express,west,stormy,0.42487223168654176,0.3226202661207779,9,4,yes,delayed,2,0.4197139045024596,18058.0
18059,shadowfax,electronics,truck,same day,west,foggy,0.6735945485519592,0.9879222108495392,11,8,yes,delayed,2,0.753144133202416,18059.0
18060,delhivery,pharmacy,van,express,west,hot,0.2643952299829642,0.06407369498464688,4,3,yes,delayed,3,0.2418475821136184,18060.0
18061,dhl,electronics,truck,two day,south,rainy,0.40545144804088584,0.634186284544524,6,16,no,delivered,4,0.3983483460429346,18061.0
18062,dhl,automobile parts,scooter,same day,central,rainy,1.0000000000000002,0.009211873080859774,14,8,yes,delayed,2,0.97862103927177,18062.0
18063,fedex,fragile items,van,same day,west,cold,0.3604770017035775,0.6421699078812692,6,8,no,delivered,5,0.42122979217635403,18063.0
18064,ecom express,documents,bike,express,north,foggy,0.5052810902896082,0.8513817809621288,6,5,yes,delayed,2,0.5468988321289073,18064.0
18065,fedex,clothing,ev bike,standard,west,rainy,0.5141396933560477,0.9213920163766631,8,24,no,delivered,5,0.529501906635372,18065.0
18066,dhl,pharmacy,van,two day,east,foggy,0.18977853492333902,0.8759467758444216,5,16,no,delivered,4,0.21548544969035555,18066.0
18067,delhivery,automobile parts,ev bike,standard,west,foggy,0.49608177172061324,0.8599795291709313,6,24,no,delivered,4,0.5064057639644483,18067.0
18068,amazon logistics,documents,bike,standard,central,hot,0.21635434412265758,0.7987717502558852,2,24,no,delivered,5,0.23350044097367612,18068.0
18069,ekart,automobile parts,bike,same day,south,clear,0.10085178875638842,0.27389969293756394,2,8,no,delivered,3,0.13824023787855877,18069.0
18070,fedex,furniture,van,same day,central,clear,0.8143100511073255,0.6302968270214944,4,8,no,delivered,3,0.8533944043055893,18070.0
18071,delhivery,groceries,bike,express,central,stormy,0.7192504258943782,0.9461617195496417,8,6,yes,delayed,3,0.7602226129843781,18071.0
18072,ekart,groceries,ev van,two day,south,foggy,0.2664395229982964,0.35496417604913,4,16,no,delivered,5,0.2390044794806061,18072.0
18073,fedex,documents,bike,standard,south,clear,0.12810902896081774,0.1389969293756397,2,24,no,delivered,4,0.08634222940364067,18073.0
18074,ecom express,groceries,truck,express,east,cold,0.9925042589437818,0.7623336745138176,9,7,yes,delayed,2,1.0,18074.0
18075,ekart,clothing,van,two day,south,clear,0.9250425894378196,0.9999999999999999,11,16,no,delivered,3,0.9299109490810076,18075.0
18076,shadowfax,groceries,scooter,express,north,cold,0.3597955706984668,0.0018423746161719545,3,4,no,delivered,5,0.32699753007898485,18076.0
18077,amazon logistics,documents,bike,two day,west,stormy,0.6480408858603067,0.4943705220061412,11,16,no,delivered,4,0.6166296651280514,18077.0
18078,dhl,electronics,scooter,express,west,hot,0.2838160136286201,0.0,4,3,yes,delayed,3,0.2537144452774959,18078.0
18079,ekart,groceries,bike,standard,west,cold,0.37410562180579215,0.5914022517911974,2,24,no,delivered,3,0.36434171569338,18079.0
18080,delhivery,electronics,truck,express,west,clear,0.5400340715502555,0.05568065506653019,4,5,no,delivered,5,0.5042132568996309,18080.0
18081,ecom express,clothing,scooter,express,north,stormy,0.2654173764906303,0.6980552712384852,8,3,yes,delayed,3,0.3032703097069118,18081.0
18082,delhivery,cosmetics,bike,standard,east,stormy,0.07938671209540032,0.2231320368474923,6,24,no,delivered,5,0.04784648963354033,18082.0
18083,blue dart,electronics,bike,two day,east,foggy,0.7247018739352641,0.7879222108495393,7,16,no,delivered,4,0.7178102878937436,18083.0
18084,blue dart,documents,ev van,same day,central,rainy,0.18603066439523,0.7987717502558852,7,8,no,delivered,4,0.26960849500850065,18084.0
18085,xpressbees,cosmetics,scooter,two day,central,stormy,0.29710391822827936,0.9537359263050152,7,16,no,delivered,4,0.32537104115849724,18085.0
18086,dhl,electronics,truck,same day,north,cold,0.964565587734242,0.7170931422722621,12,8,yes,delayed,2,1.0,18086.0
18087,xpressbees,cosmetics,van,two day,east,cold,0.6051107325383305,0.2399181166837257,5,16,no,delivered,5,0.5513814355937712,18087.0
18088,shadowfax,electronics,van,express,central,stormy,0.22316865417376489,0.32753326509723646,9,3,yes,delayed,2,0.22760604512582905,18088.0
18089,delhivery,electronics,ev van,standard,west,foggy,0.28211243611584325,0.7834186284544523,4,24,no,delivered,4,0.2948190732760584,18089.0
18090,ekart,clothing,ev bike,two day,east,cold,0.21908006814310055,0.4906857727737973,1,16,no,delivered,3,0.20672843334245034,18090.0
18091,delhivery,fragile items,truck,two day,west,rainy,0.8770017035775128,0.7631525076765608,10,16,no,delivered,5,0.8608567354727863,18091.0
18092,delhivery,electronics,scooter,two day,north,rainy,0.806473594548552,0.9097236438075741,5,16,no,delivered,5,0.8074948869694294,18092.0
18093,fedex,electronics,ev van,two day,east,rainy,0.5495741056218059,0.6919140225179119,8,16,no,delivered,4,0.5414533472231149,18093.0
18094,ekart,automobile parts,bike,express,central,hot,0.12265758091993187,0.0773797338792221,2,2,no,delivered,5,0.10779236528703107,18094.0
18095,delhivery,pharmacy,truck,same day,east,rainy,0.7434412265758092,0.6374616171954963,11,8,yes,delayed,2,0.7864155905599103,18095.0
18096,dhl,pharmacy,truck,same day,central,foggy,0.8558773424190802,0.6114636642784032,12,8,yes,delayed,2,0.8912850901972682,18096.0
18097,fedex,electronics,ev van,two day,west,clear,0.5284497444633731,0.1367451381780962,5,16,no,delivered,3,0.46835242918072056,18097.0
18098,ecom express,groceries,bike,standard,central,foggy,0.2061328790459966,0.46223132036847486,5,24,no,delivered,4,0.1916541340273713,18098.0
18099,shadowfax,pharmacy,scooter,two day,north,foggy,0.6988074957410563,0.2876151484135107,9,16,no,delivered,3,0.6453859892422721,18099.0
18100,dhl,furniture,bike,two day,central,hot,0.3240204429301533,0.7492323439099283,5,16,no,delivered,3,0.331571216923396,18100.0
18101,fedex,furniture,scooter,express,south,clear,0.9250425894378196,0.0661207778915046,7,7,no,delivered,3,0.8727951641491654,18101.0
18102,delhivery,clothing,ev van,same day,south,rainy,0.8367972742759796,0.09580348004094165,11,8,yes,delayed,2,0.8239029071993083,18102.0
18103,dhl,automobile parts,bike,express,north,hot,0.40511073253833046,0.5651995905834186,5,4,yes,delayed,3,0.42397530547413714,18103.0
18104,shadowfax,cosmetics,ev bike,express,south,clear,0.03202725724020443,0.757625383828045,2,2,yes,delayed,2,0.08612102691045437,18104.0
18105,delhivery,documents,ev van,standard,west,foggy,0.9567291311754684,0.681883316274309,10,24,no,delivered,4,0.9292278237344028,18105.0
18106,ecom express,automobile parts,bike,express,south,clear,0.9635434412265758,0.8079836233367451,7,7,yes,failed,1,0.9802865639263494,18106.0
18107,fedex,documents,van,express,north,stormy,0.48586030664395224,0.24790174002047077,10,4,yes,delayed,3,0.47081818638417977,18107.0
18108,amazon logistics,clothing,ev van,same day,south,stormy,0.0,0.5420675537359262,6,8,no,delivered,5,0.06491811734297809,18108.0
18109,ekart,automobile parts,ev bike,express,north,stormy,0.727427597955707,0.738587512794268,10,6,yes,delayed,3,0.7482386426182255,18109.0
18110,amazon logistics,clothing,bike,express,central,hot,0.2770017035775128,0.18014329580348004,5,3,yes,delayed,2,0.2649502307402242,18110.0
18111,dhl,electronics,ev van,express,west,rainy,0.7546848381601363,0.39795291709314223,7,6,yes,delayed,2,0.7417847345817307,18111.0
18112,ecom express,pharmacy,ev bike,same day,east,cold,0.020783645655877342,0.5406345957011258,1,8,no,delivered,5,0.08722703937638593,18112.0
18113,fedex,documents,scooter,two day,central,cold,0.6194207836456559,0.9742067553735925,6,16,no,delivered,3,0.6350545316193349,18113.0
18114,shadowfax,clothing,van,two day,south,hot,0.9482112436115843,0.9277379733879222,9,16,no,delivered,5,0.9445363374540321,18114.0
18115,blue dart,electronics,scooter,express,central,cold,0.5202725724020444,0.019651995905834177,3,5,no,delivered,5,0.4819108408219051,18115.0
18116,ecom express,clothing,truck,express,west,stormy,0.9550255536626916,0.3631525076765609,14,7,yes,delayed,2,0.9297417942332769,18116.0
18117,blue dart,automobile parts,ev bike,same day,south,cold,0.7264054514480409,0.6249744114636642,7,8,no,delivered,4,0.7689601114652374,18117.0
18118,delhivery,cosmetics,ev bike,standard,west,stormy,0.5986371379897786,0.8348004094165814,8,24,no,delivered,4,0.6019196993311616,18118.0
18119,dhl,fragile items,ev van,same day,central,hot,0.8531516183986372,0.9344933469805526,10,8,yes,delayed,2,0.9194819021228412,18119.0
18120,amazon logistics,pharmacy,bike,same day,south,foggy,0.9287904599659285,0.03889457523029682,14,8,yes,failed,1,0.9063073418668917,18120.0
18121,ecom express,furniture,ev van,standard,south,hot,0.8660988074957412,0.9922210849539405,7,24,no,delivered,3,0.8722876996059732,18121.0
18122,amazon logistics,clothing,ev van,same day,central,foggy,0.926405451448041,0.5897645854657113,11,8,yes,delayed,3,0.9565528375985943,18122.0
18123,fedex,automobile parts,van,standard,south,foggy,0.05621805792163544,0.227021494370522,4,24,no,delivered,4,0.026097079788780238,18123.0
18124,ecom express,fragile items,bike,same day,east,hot,0.20749574105621807,0.8085977482088024,2,8,no,delivered,4,0.2910391130248452,18124.0
18125,fedex,furniture,scooter,express,north,clear,0.26337308347529814,0.06898669396110542,3,3,yes,delayed,2,0.24134011757042628,18125.0
18126,fedex,electronics,ev van,standard,west,foggy,0.9689948892674617,0.7162743091095188,10,24,no,delivered,5,0.9442175456256165,18126.0
18127,blue dart,cosmetics,bike,same day,central,cold,0.9202725724020443,0.9938587512794267,8,8,yes,delayed,3,0.9892257470333492,18127.0
18128,amazon logistics,documents,bike,same day,north,rainy,0.8170357751277684,0.9703172978505629,15,8,yes,delayed,2,0.8884159637415282,18128.0
18129,ekart,clothing,bike,express,south,stormy,0.8030664395229984,0.013101330603889455,11,6,yes,delayed,3,0.7512834298773783,18129.0
18130,blue dart,cosmetics,scooter,standard,west,cold,0.44531516183986375,0.4448311156601842,5,24,no,delivered,5,0.418354159764932,18130.0
18131,dhl,fragile items,ev bike,two day,east,cold,0.09267461669505964,0.2538382804503582,1,16,no,delivered,5,0.06346078327022123,18131.0
18132,shadowfax,pharmacy,bike,express,east,cold,0.6695059625212948,0.8272262026612076,5,6,no,delivered,4,0.7013892557525009,18132.0
18133,ekart,electronics,ev van,two day,south,rainy,0.5229982964224873,0.9381780962128965,8,16,no,delivered,5,0.5395601141196673,18133.0
18134,dhl,pharmacy,van,express,west,hot,0.40272572402044293,0.5645854657113613,5,4,yes,delayed,2,0.4216396673843169,18134.0
18135,ekart,automobile parts,truck,same day,east,hot,0.3611584327086882,0.07574206755373593,4,8,no,delivered,4,0.36787444962867905,18135.0
18136,shadowfax,cosmetics,truck,two day,north,stormy,0.1557069846678024,0.7985670419651995,8,16,no,delivered,4,0.17557791753727198,18136.0
18137,xpressbees,documents,ev bike,same day,north,hot,0.4040885860306644,0.3146366427840327,4,8,no,delivered,4,0.4316393212674746,18137.0
18138,xpressbees,pharmacy,truck,two day,south,foggy,0.9318568994889269,0.7920163766632548,11,16,no,delivered,4,0.9159816979659519,18138.0
18139,blue dart,documents,bike,standard,west,hot,0.19216354344122658,0.056499488229273274,1,24,no,delivered,3,0.13963251239449617,18139.0
18140,dhl,fragile items,ev bike,two day,north,hot,0.6013628620102215,0.3281473899692937,6,16,no,delivered,4,0.5562153606654603,18140.0
18141,shadowfax,fragile items,bike,same day,central,cold,0.626916524701874,0.9142272262026611,6,8,no,delivered,4,0.7015519046445496,18141.0
18142,blue dart,pharmacy,truck,two day,central,hot,0.38023850085178873,0.13367451381780962,6,16,no,delivered,4,0.32655512509261225,18142.0
18143,delhivery,clothing,ev van,same day,north,stormy,0.2657580919931857,0.9132036847492323,8,8,yes,failed,1,0.3566386641659508,18143.0
18144,ekart,groceries,truck,standard,east,stormy,0.14991482112436116,0.8880245649948821,6,24,no,delivered,4,0.17857716310665106,18144.0
18145,xpressbees,clothing,van,same day,south,stormy,0.41499148211243614,0.20777891504605936,9,8,yes,delayed,2,0.431860523760661,18145.0
18146,shadowfax,cosmetics,scooter,same day,north,foggy,0.5039182282793867,0.34902763561924255,11,8,yes,delayed,2,0.5302305736717505,18146.0
18147,blue dart,cosmetics,ev bike,two day,east,cold,0.0282793867120954,0.23132036847492324,1,16,no,delivered,3,0.0,18147.0
18148,xpressbees,documents,truck,same day,west,clear,0.9325383304940376,0.9148413510747184,5,8,no,delivered,3,0.9934025705811613,18148.0
18149,blue dart,fragile items,ev bike,two day,east,cold,0.0,0.9441146366427839,1,16,no,delivered,5,0.033962780208258235,18149.0
18150,xpressbees,cosmetics,ev van,two day,central,stormy,0.04020442930153322,0.007778915046059364,7,16,no,delivered,4,0.0,18150.0
18151,shadowfax,automobile parts,truck,standard,west,rainy,0.6722316865417377,0.8292732855680655,9,24,no,delivered,5,0.6716570382859877,18151.0
18152,blue dart,documents,van,two day,west,stormy,0.7942078364565588,0.8290685772773797,13,16,no,delivered,4,0.7880941271258535,18152.0
18153,dhl,clothing,truck,same day,central,clear,0.4572402044293016,0.33735926305015346,5,8,no,delivered,3,0.484552258828777,18153.0
18154,amazon logistics,furniture,van,standard,central,stormy,0.31959114139693356,0.9236438075742066,7,24,no,delivered,5,0.3439715684531934,18154.0
18155,dhl,documents,scooter,standard,east,cold,0.7195911413969337,0.5582395087001023,8,24,no,delivered,4,0.6910317743068358,18155.0
18156,xpressbees,cosmetics,van,express,central,clear,0.8780238500851789,0.43868986693961104,9,7,yes,delayed,3,0.8634265879671568,18156.0
18157,xpressbees,groceries,van,same day,south,foggy,0.3114139693356048,0.16356192425793245,5,8,no,delivered,3,0.3287541381131115,18157.0
18158,delhivery,pharmacy,scooter,two day,central,stormy,0.6173764906303237,0.09580348004094165,10,16,no,delivered,4,0.5493515774210026,18158.0
18159,ecom express,clothing,scooter,two day,west,stormy,0.9063032367972744,0.9999999999999999,9,16,no,delivered,4,0.9122147496261026,18159.0
18160,dhl,electronics,truck,standard,south,hot,0.6671209540034072,0.2929375639713408,4,24,no,delivered,5,0.615640759864395,18160.0
18161,amazon logistics,automobile parts,bike,two day,north,hot,0.07427597955706985,0.5645854657113613,0,16,no,delivered,3,0.07552282510455721,18161.0
18162,fedex,furniture,bike,standard,south,stormy,0.15434412265758093,0.20777891504605936,6,24,no,delivered,5,0.11794816210655557,18162.0
18163,shadowfax,clothing,ev bike,same day,east,cold,0.8098807495741057,0.012896622313203683,7,8,no,delivered,3,0.7902996461020346,18163.0
18164,dhl,fragile items,ev van,two day,north,foggy,0.4773424190800681,0.23561924257932443,7,16,no,delivered,4,0.42898489134923884,18164.0
18165,amazon logistics,clothing,scooter,express,east,rainy,0.22759795570698468,0.7875127942681678,4,3,yes,delayed,2,0.27569156357112423,18165.0
18166,blue dart,automobile parts,bike,two day,central,cold,0.07632027257240204,0.5346980552712384,2,16,no,delivered,3,0.07462500322044807,18166.0
18167,ecom express,groceries,van,same day,south,hot,0.06984667802385008,0.9115660184237462,1,8,no,delivered,4,0.16943629537351082,18167.0
18168,blue dart,furniture,scooter,express,central,stormy,0.5151618398637139,0.6112589559877175,11,5,yes,delayed,2,0.5334380098229521,18168.0
18169,amazon logistics,documents,ev van,two day,east,foggy,0.7407155025553663,0.8190378710337768,10,16,no,delivered,4,0.7360659995372963,18169.0
18170,delhivery,electronics,bike,standard,south,hot,0.4143100511073254,0.7420675537359263,5,24,no,delivered,4,0.4170920043626336,18170.0
18171,delhivery,groceries,truck,two day,central,clear,0.39727427597955706,0.06980552712384852,5,16,no,delivered,5,0.33673043977918266,18171.0
18172,delhivery,groceries,van,express,west,rainy,0.0,0.4085977482088024,2,2,yes,delayed,2,0.016735009562453655,18172.0
18173,fedex,furniture,van,same day,west,cold,0.36320272572402046,0.5027635619242579,3,8,no,delivered,4,0.4105405069909096,18173.0
18174,ekart,furniture,ev bike,standard,south,rainy,0.1819420783645656,0.6253838280450358,7,24,no,delivered,4,0.18411373139199086,18174.0
